video_id,url,title,channel,channel_url,uploader_id,duration_seconds,view_count,verified,search_query,niche
juAIY592BVA,https://www.youtube.com/watch?v=juAIY592BVA,PIX E MALWARES BANCÁRIOS: os golpes que ameaçam brasileiros,ISH Tecnologia,https://www.youtube.com/channel/UCJWGODKLOsYR3ZnaYhHLB1g,@ishtecnologia,2202,1836,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
XxG6U6nnlbw,https://www.youtube.com/watch?v=XxG6U6nnlbw,O Golpe de R$ 1 Bilhão: Dentro do Maior Ataque via PIX -,SOS POLÍCIA,https://www.youtube.com/channel/UC9_QzZqH1hIgK0cPyvXcZeg,@SOSPOLICIA,552,53,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
sNhQ-3MdKe0,https://www.youtube.com/watch?v=sNhQ-3MdKe0,Documentario A guerra dos hackers,Hacker Dragão,https://www.youtube.com/channel/UCS7pDka2CQ044DlXGMdwQrQ,@hackerdragao3689,5487,2074,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
kjcNo0D1p9E,https://www.youtube.com/watch?v=kjcNo0D1p9E,Evolução da Prevenção à Fraude Financeira - Do papel ao digital,Momento Cybersecurity,https://www.youtube.com/channel/UCAW2tOYE9F1S2DBpetEhucQ,@momentocybersecurity7631,4752,490,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
1WrnMaGldHI,https://www.youtube.com/watch?v=1WrnMaGldHI,Golpes no Brasil: como eles funcionam e como se proteger,Daily tech hack,https://www.youtube.com/channel/UCweAefJepEpZfnY-jalu3Kg,@Dailytechhack,1051,12,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
OH0eirdolWw,https://www.youtube.com/watch?v=OH0eirdolWw,Dark Web & PIX: Brazil’s largest bank robbery – R$800 million in 2 hours 30 minutes,CyberPodcast-4U,https://www.youtube.com/channel/UCruwB0xIDziEyKdt9BytwOA,@CyberPodcast-4U,782,465,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
Hcvu4sKxyAg,https://www.youtube.com/watch?v=Hcvu4sKxyAg,"Falsa central bancária: desligue antes de perder senha, token ou Pix",Daily tech hack,https://www.youtube.com/channel/UCweAefJepEpZfnY-jalu3Kg,@Dailytechhack,800,12,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
WgfxAWKVaoA,https://www.youtube.com/watch?v=WgfxAWKVaoA,Brazilians suffer cyberscam attempts in 2021,Jornalismo TV Cultura,https://www.youtube.com/channel/UCXdXYG8dUmEv6jhEji_lSHg,@JornalismoTVCultura,162,838,True,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
LNuwk9WhUcw,https://www.youtube.com/watch?v=LNuwk9WhUcw,"Falsa central bancária: desligue antes de perder senha, token ou Pix",Daily tech hack,https://www.youtube.com/channel/UCweAefJepEpZfnY-jalu3Kg,@Dailytechhack,681,1,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
pXWHj4IFh6s,https://www.youtube.com/watch?v=pXWHj4IFh6s,"Falsa central bancária: desligue antes de perder senha, token ou Pix",Daily tech hack,https://www.youtube.com/channel/UCweAefJepEpZfnY-jalu3Kg,@Dailytechhack,681,7,False,documentário cybersecurity brasil golpe pix,"Finanças, dinheiro e impostos"
eV2qOya2-mc,https://www.youtube.com/watch?v=eV2qOya2-mc,"EXCLUSIVE DOCUMENTARY: WARREN BUFFETT – THE MEGAINVESTOR | August 27, 2025",TIMES BRASIL - LICENCIADO EXCLUSIVO CNBC,https://www.youtube.com/channel/UCY-FPXguTtLHSTK5YpQ-sgQ,@otimesbrasil,3338,68346,True,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
cyu7zVzIq-s,https://www.youtube.com/watch?v=cyu7zVzIq-s,O sistema monetário | Documentário financeiro,Moconomy - Economia e Finanças,https://www.youtube.com/channel/UCnOF1AhvsWpnj-rop3TNP0g,@MoconomyEconomiaeFinancas,6174,209592,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
crVDjTPC_po,https://www.youtube.com/watch?v=crVDjTPC_po,🎥 Documentário - Educação financeira,Rádio e TV Justiça,https://www.youtube.com/channel/UC0qlZ5jxxueKNzUERcrllNw,@RadioeTVJustica,1600,29677,True,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
WhgVcGgXXN0,https://www.youtube.com/watch?v=WhgVcGgXXN0,THE INCREDIBLE STORY OF THE STOCK EXCHANGE!,Eu Quero Investir,https://www.youtube.com/channel/UCK81Fr8TPbdsnpE_dImEPVg,@euqueroinvestir,1342,121240,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
N67AybEN0XU,https://www.youtube.com/watch?v=N67AybEN0XU,O Maior Esquema de PIRÂMIDE da História!,Elementar,https://www.youtube.com/channel/UCTL0AARZAOSvs0xlQhvRuTQ,@Elementar,913,894202,True,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
cMPnAfrMLCk,https://www.youtube.com/watch?v=cMPnAfrMLCk,'GIG - A Uberização do Trabalho' - versão completa do documentário da Repórter Brasil,Repórter Brasil,https://www.youtube.com/channel/UCHkWViW8KgVpgzprZ9qCQeQ,@reporterbrasil,3560,115888,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
VUGhPpZyMOQ,https://www.youtube.com/watch?v=VUGhPpZyMOQ,Trabalho Interno ( Inside Job ) DUBLADO PORTUGUÊS BRASIL,Foucault Nietzsche,https://www.youtube.com/channel/UCiwT6zgnn05RuyMhVE7uvug,@foucaultnietzsche5189,6519,41597,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
vfohvrnc4FI,https://www.youtube.com/watch?v=vfohvrnc4FI,How Bloomberg REVOLUTIONIZED the financial market,Curioso Mercado,https://www.youtube.com/channel/UCoSeSFNhnG5D7fxqSa6kl9w,@curiosomercado,1076,76300,True,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
BQC7lSQvlZ4,https://www.youtube.com/watch?v=BQC7lSQvlZ4,The Economy of the Future | Documentary,Moconomy - Economia e Finanças,https://www.youtube.com/channel/UCnOF1AhvsWpnj-rop3TNP0g,@MoconomyEconomiaeFinancas,4128,50280,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
Ka2o8qpvXJs,https://www.youtube.com/watch?v=Ka2o8qpvXJs,The Dark Web | Illegal Marketplace | Free Documentaries,Moconomy - Economia e Finanças,https://www.youtube.com/channel/UCnOF1AhvsWpnj-rop3TNP0g,@MoconomyEconomiaeFinancas,5459,661788,False,documentário mercado financeiro brasil,"Finanças, dinheiro e impostos"
1EWgQj2uoNM,https://www.youtube.com/watch?v=1EWgQj2uoNM,Documentary | Green Economy - Sustainability and Profit | 12/10/2023,Jornalismo TV Cultura,https://www.youtube.com/channel/UCXdXYG8dUmEv6jhEji_lSHg,@JornalismoTVCultura,3382,60806,True,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
X94AuNVe3Kw,https://www.youtube.com/watch?v=X94AuNVe3Kw,Economy and Democracy Documentary,Centro Celso Furtado,https://www.youtube.com/channel/UCuOpjhLtasX9f5CyoTzxzJw,@CentroCelsoFurtado1,1865,362,False,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
LOrd7K_IKS8,https://www.youtube.com/watch?v=LOrd7K_IKS8,Economy in Transition | How to Survive the 21st Century | Full Documentary,Moconomy - Economia e Finanças,https://www.youtube.com/channel/UCnOF1AhvsWpnj-rop3TNP0g,@MoconomyEconomiaeFinancas,4107,6044,False,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
UkiiDm_y_XY,https://www.youtube.com/watch?v=UkiiDm_y_XY,4 YEARS OF THE LULA ADMINISTRATION IN 13 MINUTES (focusing on the economy),Rob Correa,https://www.youtube.com/channel/UCxFlfzg_GdDwUdmrDhWwDnw,@rob.correa,1074,403641,True,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
VxbwTTrHSfU,https://www.youtube.com/watch?v=VxbwTTrHSfU,O que é Economia? uma breve introdução(documentário),Aqueles Brigadeiros em Movimento,https://www.youtube.com/channel/UCmH1yJ3DNnrwdTCOSU4069Q,@abmcia,3481,1386,False,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
p-NIsG2O4Rw,https://www.youtube.com/watch?v=p-NIsG2O4Rw,1 2 Primeira Semana   História da Industrialização Brasileira   Documentário,Professor Rômulo Cravinho,https://www.youtube.com/channel/UCM_qvhjU3GYtyz6eR8QGE-w,@professorromulocravinho9629,6139,9049,False,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
72xeg4nL-ls,https://www.youtube.com/watch?v=72xeg4nL-ls,O abismo que separa as duas cidades com menor e maior IDH do Brasil,BBC News Brasil,https://www.youtube.com/channel/UCthbIFAxbXTTQEC7EcQvP1Q,@BBCNewsBrasil,1523,2329918,True,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
pVPR4L3i-Tk,https://www.youtube.com/watch?v=pVPR4L3i-Tk,A Grande CRISE de 2008,Elementar,https://www.youtube.com/channel/UCTL0AARZAOSvs0xlQhvRuTQ,@Elementar,2049,1266821,True,documentário economia brasil youtube,"Finanças, dinheiro e impostos"
3-5VGCs3o0E,https://www.youtube.com/watch?v=3-5VGCs3o0E,A energia solar é realmente limpa?,DW Brasil,https://www.youtube.com/channel/UCkJ8uPxz6UvoI6ihgQJZnww,@DWBrasil,525,11828,True,documentário energia solar brasil,Energia e rede elétrica
1tURlByRMME,https://www.youtube.com/watch?v=1tURlByRMME,O Sol Discovery Channel - FOTOVOLTAICA Energia Solar,FOTOVOLTAICA Energia Solar,https://www.youtube.com/channel/UC1OBhBxAwYE0qv_Wn1FrugA,@FOTOVOLTAICAEnergiaSolar,2626,6441,False,documentário energia solar brasil,Energia e rede elétrica
M60dwtNk6sY,https://www.youtube.com/watch?v=M60dwtNk6sY,Arquivo A: energias renováveis,TV Aparecida,https://www.youtube.com/channel/UCfYrK5JU5EznsnK3wQE7iIg,@tvaparecida,2954,65535,True,documentário energia solar brasil,Energia e rede elétrica
7FM76QnwpHM,https://www.youtube.com/watch?v=7FM76QnwpHM,Aula 01 - O Mercado de Energia Solar no Brasil e no Mundo - Academia do Sol,Getpower Educação,https://www.youtube.com/channel/UCJsp9COjkTn5sCgIAkg_YoQ,@Getpower.Educacao,2160,17022,False,documentário energia solar brasil,Energia e rede elétrica
Bit8Qi797Ic,https://www.youtube.com/watch?v=Bit8Qi797Ic,Documentário | A Energia do Futuro,Jornalismo TV Cultura,https://www.youtube.com/channel/UCXdXYG8dUmEv6jhEji_lSHg,@JornalismoTVCultura,1568,57073,True,documentário energia solar brasil,Energia e rede elétrica
hNjRzGMewbI,https://www.youtube.com/watch?v=hNjRzGMewbI,Filhos do Vento: Energia Eólica e Impactos Socioambientais no Quilombo do Cumbe,Documentário Filhos do Vento ,https://www.youtube.com/channel/UC1s0t9M-zRI6lDY7xbQFf7g,@documentariofilhosdovento,4149,12970,False,documentário energia solar brasil,Energia e rede elétrica
N8M5KlD_72M,https://www.youtube.com/watch?v=N8M5KlD_72M,ENERGIA SOLAR É O FUTURO DO MUNDO | PrimoCast 346,PrimoCast,https://www.youtube.com/channel/UCfMA8s_QXPPcuOTjTDFb4vA,@PrimoCast,419,316173,True,documentário energia solar brasil,Energia e rede elétrica
iflfL3C-H5I,https://www.youtube.com/watch?v=iflfL3C-H5I,Has Solar Energy FAILED in Brazil?,Elementar,https://www.youtube.com/channel/UCTL0AARZAOSvs0xlQhvRuTQ,@Elementar,766,757871,True,documentário energia solar brasil,Energia e rede elétrica
vzyFRW8dRJ4,https://www.youtube.com/watch?v=vzyFRW8dRJ4,Sol Indomável Discovery Channel - FOTOVOLTAICA Energia Solar,FOTOVOLTAICA Energia Solar,https://www.youtube.com/channel/UC1OBhBxAwYE0qv_Wn1FrugA,@FOTOVOLTAICAEnergiaSolar,2805,360,False,documentário energia solar brasil,Energia e rede elétrica
cwxx2c2jScE,https://www.youtube.com/watch?v=cwxx2c2jScE,Let's see what a DATA CENTER looks like inside! #LetsSee,Manual do Mundo,https://www.youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ,@manualdomundo,920,1186947,True,documentário data center brasil,"IA, tecnologia e software"
jLUrLpZZJ3w,https://www.youtube.com/watch?v=jLUrLpZZJ3w,O que está por trás do bilionário data center do TikTok no Ceará,InvestNews BR,https://www.youtube.com/channel/UCo0jMsIPccAXghE_FCWIdNg,@InvestNewsBR,429,225584,False,documentário data center brasil,"IA, tecnologia e software"
o_wYtyx56xk,https://www.youtube.com/watch?v=o_wYtyx56xk,See how the largest Data Center in Ceará works from the inside | Special Report - EP2,O POVO and 2 more,,,1988,59349,False,documentário data center brasil,"IA, tecnologia e software"
H-oUbF5M7Mk,https://www.youtube.com/watch?v=H-oUbF5M7Mk,Nós precisamos conversar sobre DATA CENTERS,Ciência Todo Dia,https://www.youtube.com/channel/UCn9Erjy00mpnWeLnRqhsA1g,@CienciaTodoDia,810,599261,True,documentário data center brasil,"IA, tecnologia e software"
in9edgvFaC0,https://www.youtube.com/watch?v=in9edgvFaC0,O Lado Sombrio da Explosão dos Data Centers de IA nos Estados Unidos | Visão Aérea,Insider Português,https://www.youtube.com/channel/UC0V3st2U7XOpRPR5cyfp3wA,@InsiderPortugues,1870,94099,True,documentário data center brasil,"IA, tecnologia e software"
joxzzGfCanA,https://www.youtube.com/watch?v=joxzzGfCanA,Tour inside the largest data center in Latin America ft. @SaveInCloud,André Brito,https://www.youtube.com/channel/UCoQw78EJqRHaGsFGzHjY1Jw,@andrefbrito,1289,97125,False,documentário data center brasil,"IA, tecnologia e software"
lHYyRY1Zm4Y,https://www.youtube.com/watch?v=lHYyRY1Zm4Y,Why do data centers consume so much water and energy?,Intercept Brasil,https://www.youtube.com/channel/UCNqzAD9EiECreuH6LA8IYeA,@TheInterceptBrasil,211,114151,True,documentário data center brasil,"IA, tecnologia e software"
zOR9l5XMPgE,https://www.youtube.com/watch?v=zOR9l5XMPgE,"""AI City"": Projeto bilionário de Data Center avança em Eldorado do Sul",Intercept Brasil,https://www.youtube.com/channel/UCNqzAD9EiECreuH6LA8IYeA,@TheInterceptBrasil,515,36396,True,documentário data center brasil,"IA, tecnologia e software"
QiAFm7gaJHw,https://www.youtube.com/watch?v=QiAFm7gaJHw,"LEVEL 3 - DATA CENTER BRASIL, Vídeo Institucional",CUTCODE,https://www.youtube.com/channel/UCTKunAv38Y6orvaap3D74KA,@cutcode2024,228,532,False,documentário data center brasil,"IA, tecnologia e software"
WZkEws3Ubcw,https://www.youtube.com/watch?v=WZkEws3Ubcw,Documentary - The Future of Water: Challenge of the Century (official full film),Lavoura Santa,https://www.youtube.com/channel/UCYXuL7gp9u9D2Ub0eBOrXOA,@lavourasanta1005,1839,89425,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
BeBv6kRvg6M,https://www.youtube.com/watch?v=BeBv6kRvg6M,ÁGUA: FONTE DE VIDA. DOCUMENTÁRIO COMPLETO EM HD,Documentários e Vídeos Incríveis,https://www.youtube.com/channel/UCse2kq5Vx7RdD6_k_wRDDXw,@DocumentárioseVídeosIncríveis,2358,72695,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
jgq_SXU1qzc,https://www.youtube.com/watch?v=jgq_SXU1qzc,The Law of Water - Full Movie,O2 Play Filmes,https://www.youtube.com/channel/UCNRcoHP-yS_JOWcup1gSU4Q,@O2PlayFilmes,4707,2673495,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
xvcIMpuheSw,https://www.youtube.com/watch?v=xvcIMpuheSw,Vida a 50°C: A crise da água potável em um país cada vez mais inundado,BBC News Brasil,https://www.youtube.com/channel/UCthbIFAxbXTTQEC7EcQvP1Q,@BBCNewsBrasil,848,230555,True,documentário água brasil crise hídrica,"Água, saneamento e clima"
tRqy103g1lg,https://www.youtube.com/watch?v=tRqy103g1lg,A Crise da Água,Permacultura,https://www.youtube.com/channel/UCzbeKT6X-fMLAW6wKu2OlPg,@permacultura969,3055,13339,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
8NkhiXFg6dE,https://www.youtube.com/watch?v=8NkhiXFg6dE,O mundo está secando – e tem gente lucrando com isso,DW Brasil,https://www.youtube.com/channel/UCkJ8uPxz6UvoI6ihgQJZnww,@DWBrasil,599,152005,True,documentário água brasil crise hídrica,"Água, saneamento e clima"
zcI1NNbqnGA,https://www.youtube.com/watch?v=zcI1NNbqnGA,Documentário A Crise da Água em São Paulo,Sintaema-SP,https://www.youtube.com/channel/UC-KlduJLd618cGPXb9tXbMQ,@TVSintaemaSP,870,41,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
DIN1jWtapfU,https://www.youtube.com/watch?v=DIN1jWtapfU,Documentário sobre a crise da água,Samuel Maia,https://www.youtube.com/channel/UC0ch36K2osl39e0cl71W3NQ,@prof.samuelmaia,1546,720,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
XFkpF9RTLgI,https://www.youtube.com/watch?v=XFkpF9RTLgI,⚠️ A Crise Hídrica no Brasil: O Enigma da Água que Está Acabando (e o que a Mídia Não Conta),Arquivo Enigma,https://www.youtube.com/channel/UCSgYWpXgc-3puB_Bz8Rpp1A,@ArquivoEnigma-Historia,204,112,False,documentário água brasil crise hídrica,"Água, saneamento e clima"
02QNVh8E9r8,https://www.youtube.com/watch?v=02QNVh8E9r8,Why do we have a WATER CRISIS in BRAZIL? How can ENGINEERING help in the WATER CRISIS?,Engenharia Detalhada,https://www.youtube.com/channel/UCAaD-P-PxAkKS5WX8EpWrKA,@EngenhariaDetalhada,450,8056,True,documentário água brasil crise hídrica,"Água, saneamento e clima"
Eg6VZ9FKE2g,https://www.youtube.com/watch?v=Eg6VZ9FKE2g,The plan to paralyze Brazil's infrastructure.,Brasil Paralelo,https://www.youtube.com/channel/UCKDjjeeBmdaiicey2nImISw,@brasilparalelo,1014,124486,True,documentário infraestrutura brasil,Documentário/curiosidade geral
2xVunFh-lNc,https://www.youtube.com/watch?v=2xVunFh-lNc,Inside Tigre: How Brazil’s Largest Pipe Empire Was Built,Fábricas Silenciosas,https://www.youtube.com/channel/UC9xuwtybdPxmyPqKvS9g-WQ,@FábricasSilenciosas,3279,429,False,documentário infraestrutura brasil,Documentário/curiosidade geral
0_JY0BZKAYA,https://www.youtube.com/watch?v=0_JY0BZKAYA,Como Construíram 477 Km de Canais Para Levar Água ao Sertão,Brasil Construido ,https://www.youtube.com/channel/UCtDyp41x8jLtDjpsEBfR6SQ,@BrasilConstruido,1532,13402,False,documentário infraestrutura brasil,"Água, saneamento e clima"
UwmLRxdEahc,https://www.youtube.com/watch?v=UwmLRxdEahc,"documentário ""O Brasil sem o básico"" (saneamento básico)",quimicadubiologo,https://www.youtube.com/channel/UC1tvKsF61IMX_TCkqbrtPYw,@quimicadubiologo7468,3485,439567,False,documentário infraestrutura brasil,"Água, saneamento e clima"
a_AEU-wxTts,https://www.youtube.com/watch?v=a_AEU-wxTts,Documentary Basic Sanitation in Brazil: The Reality from North to South and the Challenges for th...,Estruturas & BIM - Eng. Pedro ,https://www.youtube.com/channel/UCuopvBJrFTQTUq2_6YM2loQ,@estruturasebim,695,1014,True,documentário infraestrutura brasil,Documentário/curiosidade geral
_7T6sr5bW04,https://www.youtube.com/watch?v=_7T6sr5bW04,FEPASA: THE GIANT SÃO PAULO RAILWAY | FULL VIDEO,Além dos Trilhos Ofc,https://www.youtube.com/channel/UCLZ4lJxGmKXHwi5UdfmT1xA,@alémdostrilhos,3005,280271,False,documentário infraestrutura brasil,Documentário/curiosidade geral
Uk8TstZPZYo,https://www.youtube.com/watch?v=Uk8TstZPZYo,O Brasil nasceu urbano,SescTV,https://www.youtube.com/channel/UCVfUt709AYXDv_ylpkXu8kg,@SESCTV,1577,67903,True,documentário infraestrutura brasil,Documentário/curiosidade geral
YocaEuldzKY,https://www.youtube.com/watch?v=YocaEuldzKY,Como o dinheiro sai do Banco Central e entra na economia? - Lengedado Português Br - 1/3,Brasil Indomavel,https://www.youtube.com/channel/UCzd-8hQ79G-FRifthCGDSag,@BrasiLIndomaveL,896,33701,False,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
6aolLKTHo-I,https://www.youtube.com/watch?v=6aolLKTHo-I,How money is made in Brazil (visit to Brazilian mint),Manual do Mundo,https://www.youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ,@manualdomundo,423,26946995,True,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
s_7PIwgBx_w,https://www.youtube.com/watch?v=s_7PIwgBx_w,Como é feito Dinheiro? De modo simples entenda o sistema monetário.,joao carlos silva,https://www.youtube.com/channel/UCQQXs8fRiK2yKU6w8Jp2Jww,@joaocarlosdasilvassauro,704,30205,False,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
pmV1L3r5vT4,https://www.youtube.com/watch?v=pmV1L3r5vT4,COMO FOI o ASSALTO ao BANCO CENTRAL do BRASIL,Tinocando TV,https://www.youtube.com/channel/UCS4cwdpm92dw1w9TERgdQJg,@tinocandotv,1201,1734471,True,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
co0xkge5fnw,https://www.youtube.com/watch?v=co0xkge5fnw,Por Dentro da Fábrica de Dinheiro: Do Papel aos 100 Milhões de Reais (Processo Completo),Processo em Foco,https://www.youtube.com/channel/UC2yPgyw17Hzn9Yv2pz3tKqw,@oprocessoemfoco,809,3070345,False,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
6UsrybG0l0Q,https://www.youtube.com/watch?v=6UsrybG0l0Q,Dinheiro brasileiro documentário,Silvio Lobo,https://www.youtube.com/channel/UCPqXs-YhdAlS1P0Gx3qh4rw,@SilvioWolff,1010,752,False,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
gFiEOeP2WYU,https://www.youtube.com/watch?v=gFiEOeP2WYU,O MAIOR ROUBO DA HISTÓRIA DO BRASIL: R$164 Milhões Sumiram do Banco Central!,Fatos Desconhecidos,https://www.youtube.com/channel/UCbAiIkPobUFy71zlmwVw3jw,@fatosdesconhecidos,1606,421211,True,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
QO3xR9HKg0U,https://www.youtube.com/watch?v=QO3xR9HKg0U,Como o dinheiro sai do Banco Central e entra na economia? - Lengedado Português Br - 2/3,Brasil Indomavel,https://www.youtube.com/channel/UCzd-8hQ79G-FRifthCGDSag,@BrasiLIndomaveL,904,10200,False,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
Ik_f49j4ExM,https://www.youtube.com/watch?v=Ik_f49j4ExM,BC te Explica #58 - Por que o prédio do BC é assim?,Banco Central do Brasil,https://www.youtube.com/channel/UC_Y9Mf8o6gGAAw8eBrn3SOw,@BancoCentralBR,119,8937,True,como funciona dinheiro banco central documentário brasil,"Finanças, dinheiro e impostos"
XgRdv-yT_XM,https://www.youtube.com/watch?v=XgRdv-yT_XM,A Arrecadação de Impostos no Brasil,Aldenes Lopes,https://www.youtube.com/channel/UCrqp_iR56Rc2KKkf6q5oCJQ,@AldenesLopes,331,208,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
WAtV-ADXniY,https://www.youtube.com/watch?v=WAtV-ADXniY,Estreia de Agosto - Caminho da Renda - A História dos Impostos no Brasil,CINEBRASiLTV,https://www.youtube.com/channel/UCxLeVJthb80MgIPw-U-idAQ,@CINEBRASiLTVoficial,121,632,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
QvCSUfScLns,https://www.youtube.com/watch?v=QvCSUfScLns,The Most Absurd Taxes in Brazil | Elementary Marathon,Elementar,https://www.youtube.com/channel/UCTL0AARZAOSvs0xlQhvRuTQ,@Elementar,2780,1045055,True,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
gxOolcx37uc,https://www.youtube.com/watch?v=gxOolcx37uc,Cola Aqui - EP 05 - A História dos Impostos,Cola aqui,https://www.youtube.com/channel/UCqi3w2mA5RwKitLpbDyPgfA,@Colaaquibr,495,5261,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
v8J9q8tBwbY,https://www.youtube.com/watch?v=v8J9q8tBwbY,"TODOS OS IMPOSTOS DO BRASIL EXPLICADOS DE FORMA FÁCIL (IR, ICMS, IPTU E MAIS)",Plano A Lab,https://www.youtube.com/channel/UC-_SMxBZ8sO3zROJxUJpZwg,@PlanoALab,562,835,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
J3Y5BxjwD1w,https://www.youtube.com/watch?v=J3Y5BxjwD1w,Dica de filme: a história dos impostos,Professor Natã,https://www.youtube.com/channel/UCJWNIhvXXDbCJ_m3KgSsbaQ,@professornata763,162,59,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
irRC_qpXaCw,https://www.youtube.com/watch?v=irRC_qpXaCw,Arrecadação de impostos no Brasil é um roubo,A Verdade TV,https://www.youtube.com/channel/UCijKsajxO1jVE0ljK2y5F8g,@aVerdadeTV,110,3785,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
rAQYjRJ2y3o,https://www.youtube.com/watch?v=rAQYjRJ2y3o,A Piramide Tributária do Governo,Elementar,https://www.youtube.com/channel/UCTL0AARZAOSvs0xlQhvRuTQ,@Elementar,1286,175009,True,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
CYLqCBxOBlY,https://www.youtube.com/watch?v=CYLqCBxOBlY,Documentário – Tributo: Origem e Destino (TV Câmara),Matheus Azevedo,https://www.youtube.com/channel/UCnPNHS9f3NeruEUOGJEuOAg,@matheus.azevedo,2273,21763,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
RAEvlB-9mYM,https://www.youtube.com/watch?v=RAEvlB-9mYM,Filme SALDÃO DE IMPOSTO DO BRASIL.wmv,Jrdrade,https://www.youtube.com/channel/UCWg6U6F6iJKXvRuv7gz202A,@Jrdrade,98,430,False,como funciona imposto brasil documentário,"Finanças, dinheiro e impostos"
bbfRK6J47Kk,https://www.youtube.com/watch?v=bbfRK6J47Kk,What is Bitcoin? How does this cryptocurrency work?,Brasil Paralelo,https://www.youtube.com/channel/UCKDjjeeBmdaiicey2nImISw,@brasilparalelo,349,523514,True,como funciona bitcoin documentário português,"Finanças, dinheiro e impostos"
mW3FEY3vSJI,https://www.youtube.com/watch?v=mW3FEY3vSJI,Filme Bitcoin - Legendado em Português,Merecemos Mundo Melhor,https://www.youtube.com/channel/UCBbgood1yV_5o4xxK-8wJ1Q,@merecemosmundomelhor2772,2692,4172,False,como funciona bitcoin documentário português,"Finanças, dinheiro e impostos"
Ehk8RGi_Xwc,https://www.youtube.com/watch?v=Ehk8RGi_Xwc,Learn more about Bitcoin in 20 minutes than a Harvard professor | Tuttle Twins in Portuguese,Tuttle Twins em Português,https://www.youtube.com/channel/UCFa8VkwOB6wyXbR1c7IunzQ,@TuttleTwins_BR,1448,215947,False,como funciona bitcoin documentário português,"Finanças, dinheiro e impostos"
PAMRQRKvxds,https://www.youtube.com/watch?v=PAMRQRKvxds,Documentário Banco ou Bitcoin ? legendado !,Nilto Ribeiro,https://www.youtube.com/channel/UCKAtfr6SDTG2xl-jA-jdCwA,@bitcoinholder,4883,4113,False,como funciona bitcoin documentário português,"Finanças, dinheiro e impostos"
FPazcUZbJrU,https://www.youtube.com/watch?v=FPazcUZbJrU,Bitcoin: A Riqueza da Próxima Geração (DOCUMENTÁRIO),CRIPTOMANIACOS,https://www.youtube.com/channel/UCEkg0hhWS_oxD24f_6C9Qbw,@CRIPTOMANIACOS,887,123313,False,como funciona bitcoin documentário português,"Finanças, dinheiro e impostos"
